Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2018	regulated exocytosis (GO:0045055)	3/148	0.0036902964104636	0.1228472379025549	0	0	10.510875331564987	58.88243334406595	DNAJC5;ACTN4;SOD1
GO_Biological_Process_2018	positive regulation of intracellular transport (GO:0032388)	2/44	0.0038512806600465	0.1228472379025549	0	0	23.70952380952381	131.80953045056924	GSK3A;OAZ2
GO_Biological_Process_2018	mitochondrial electron transport, NADH to ubiquinone (GO:0006120)	2/46	0.0042024448067903	0.1228472379025549	0	0	22.62954545454545	123.8308828235913	NDUFA6;NDUFV3
GO_Biological_Process_2018	polyol metabolic process (GO:0019751)	2/47	0.0043834018988117	0.1228472379025549	0	0	22.125555555555557	120.14022156908034	SYNJ1;SLC5A3
GO_Biological_Process_2018	positive regulation of catabolic process (GO:0009896)	2/62	0.0075170084911887	0.1228472379025549	0	0	16.581666666666667	81.09408388917826	GSK3A;OAZ2
GO_Biological_Process_2018	NADH dehydrogenase complex assembly (GO:0010257)	2/64	0.0079927159707321	0.1228472379025549	0	0	16.045161290322582	77.4856885082462	NDUFA6;NDUFV3
GO_Biological_Process_2018	mitochondrial respiratory chain complex I biogenesis (GO:0097031)	2/64	0.0079927159707321	0.1228472379025549	0	0	16.045161290322582	77.4856885082462	NDUFA6;NDUFV3
GO_Biological_Process_2018	mitochondrial respiratory chain complex I assembly (GO:0032981)	2/64	0.0079927159707321	0.1228472379025549	0	0	16.045161290322582	77.4856885082462	NDUFA6;NDUFV3
GO_Biological_Process_2018	extrinsic apoptotic signaling pathway (GO:0097191)	2/67	0.0087310942741686	0.1228472379025549	0	0	15.302307692307693	72.54616838649514	GSK3A;DEDD2
GO_Biological_Process_2018	positive regulation of proteasomal ubiquitin-dependent protein catabolic process (GO:0032436)	2/70	0.0094989114953159	0.1228472379025549	0	0	14.625	68.10245422081914	GSK3A;CSNK1E
GO_Biological_Process_2018	positive regulation of proteasomal protein catabolic process (GO:1901800)	2/73	0.0102957865198813	0.1228472379025549	0	0	14.00492957746479	64.08684545227543	GSK3A;CSNK1E
GO_Biological_Process_2018	positive regulation of apoptotic signaling pathway (GO:2001235)	2/76	0.0111213416573537	0.1228472379025549	0	0	13.435135135135136	60.44318630537966	GSK3A;DEDD2
GO_Biological_Process_2018	negative regulation of phospholipid metabolic process (GO:1903726)	1/6	0.0125354765664381	0.1228472379025549	0	0	97.33170731707315	426.2342855403557	SLC27A1
GO_Biological_Process_2018	positive regulation of axon guidance (GO:1902669)	1/6	0.0125354765664381	0.1228472379025549	0	0	97.33170731707315	426.2342855403557	MEGF8
GO_Biological_Process_2018	positive regulation of oxidative stress-induced cell death (GO:1903209)	1/6	0.0125354765664381	0.1228472379025549	0	0	97.33170731707315	426.2342855403557	SOD1
